year,zipcode,dage,dethnic,dlivedsf,deduc,dincome,movesf,ownrenhm,City,State,AvePrice,Lat,Lng
2017,94122,7,4,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,5,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,2,5,1,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,2,4,4,5,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,5,3,6,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,2,4,5,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,4,6,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,10,5,3,3,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,10,6,3,2,2,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,5,1,4,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,4,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,1,2,4,3,8,3,5,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,3,1,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,3,4,1,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,5,2,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,9,4,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,1,5,5,4,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,2,5,3,8,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,3,3,8,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,5,3,5,8,6,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,3,5,4,7,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,2,4,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,10,5,3,5,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,2,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,5,4,1,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,2,6,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,2,4,4,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,4,6,3,4,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,3,6,3,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,5,5,4,6,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,4,4,4,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,4,3,4,5,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,2,4,4,5,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,5,4,5,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,6,4,5,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,4,4,5,4,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,2,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,6,4,1,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,3,5,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,2,5,2,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,2,2,1,4,1,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,5,10,5,4,7,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,8,2,4,1,1,4,4,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,8,2,6,4,8,4,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,4,4,4,4,7,3,1,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,7,4,6,4,2,3,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,3,4,5,4,6,1,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94122,6,4,4,4,3,2,2,San Francisco,CA,1301808.3333333333,37.7597481,-122.4750292
2017,94114,3,4,3,4,7,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,10,4,4,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,10,6,4,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,5,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,4,4,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,3,2,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,4,4,6,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,5,5,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,10,5,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,9,2,4,5,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,1,1,4,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,4,4,7,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,9,6,3,8,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,2,5,4,5,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,2,2,4,7,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,3,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,5,4,4,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,5,4,4,5,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,9,5,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,6,4,8,1,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,5,4,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,6,3,3,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,4,4,2,6,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,5,3,6,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,1,5,5,3,8,4,5,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,4,4,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,6,4,5,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,9,6,4,8,1,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,5,3,2,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,4,3,4,4,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,2,4,7,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,6,4,5,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,5,4,5,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,10,5,4,8,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,9,6,4,8,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,5,6,4,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,10,6,4,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,2,4,4,5,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,5,2,1,2,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,1,4,1,2,8,1,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,6,4,6,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,6,4,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,2,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,6,5,3,3,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,3,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,2,5,4,7,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,4,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,5,6,3,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,10,5,4,5,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,5,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,2,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,4,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,3,4,2,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,5,4,6,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,3,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,5,4,6,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,3,6,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,4,4,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,4,4,5,6,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,3,4,5,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,3,4,7,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,3,4,6,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,6,4,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,5,4,1,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,10,6,4,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,5,4,7,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,3,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,8,4,5,5,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,2,4,7,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,4,3,3,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,4,5,4,6,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,4,2,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,10,4,2,7,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,4,4,6,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,4,1,4,7,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,2,6,4,7,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,4,4,7,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,2,3,2,2,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,2,4,3,4,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,3,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,5,4,5,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,2,10,7,1,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,8,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,1,4,5,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,4,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,5,4,7,3,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,2,6,5,8,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,4,4,7,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,5,2,2,3,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,5,4,8,2,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,6,4,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,2,4,4,6,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,3,2,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,4,4,7,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,4,3,2,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,3,4,3,4,7,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,6,4,6,1,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,5,4,5,4,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,6,4,6,3,5,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,4,4,2,3,7,3,2,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94114,7,4,5,4,5,4,1,San Francisco,CA,1974708.3333333333,37.7561438,-122.4325682
2017,94112,7,10,6,3,6,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,3,3,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,9,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,4,4,4,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,3,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,5,3,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,4,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,10,5,3,8,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,6,3,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,6,1,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,5,4,5,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,6,4,6,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,3,4,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,3,3,1,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,4,1,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,1,2,3,1,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,3,4,5,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,3,1,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,2,4,2,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,1,4,4,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,1,2,5,6,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,2,4,3,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,2,4,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,10,2,3,4,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,5,4,5,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,5,3,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,3,1,5,6,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,6,4,6,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,5,2,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,3,2,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,4,4,7,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,4,6,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,3,3,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,4,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,2,2,1,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,6,4,5,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,6,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,2,4,1,2,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,4,4,2,5,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,5,6,3,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,1,6,3,7,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,3,4,4,7,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,4,4,2,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,4,3,3,6,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,6,3,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,1,1,4,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,6,2,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,3,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,5,4,6,4,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,1,6,4,5,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,10,6,2,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,1,6,3,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,4,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,4,4,6,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,6,2,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,5,4,8,2,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,5,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,4,4,3,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,5,3,2,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,3,2,3,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,7,6,3,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,2,6,3,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,5,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,1,7,5,1,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,4,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,4,6,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,5,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,8,2,3,3,8,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,10,4,4,4,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,6,2,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,5,6,1,5,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,4,6,4,2,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,2,4,5,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,4,6,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,5,6,4,5,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,6,9,3,5,8,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,6,2,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,4,6,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,1,3,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,5,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,7,6,3,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,1,2,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,4,6,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,2,4,2,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,3,2,8,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,3,2,2,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,2,3,1,4,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,5,5,2,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,2,4,8,3,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,2,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,10,6,4,5,2,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,4,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,5,3,1,2,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,4,1,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,3,4,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,1,5,4,6,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,1,6,4,2,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,7,6,3,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,3,2,1,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,4,4,5,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,2,2,4,1,3,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,7,6,4,2,1,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,5,2,5,2,5,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,4,6,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,5,6,2,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,5,3,4,2,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,3,4,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,4,2,4,6,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,1,5,1,3,1,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,6,4,8,4,1,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,3,2,2,3,3,4,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,2,2,4,1,4,1,2,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
2017,94112,7,2,3,1,1,4,5,San Francisco,CA,937533.3333333334,37.72254909999999,-122.4410618
